"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
5803,3,0.06,0.1,0.33,0.5,0.69,1
5804,5,0.02,0.03,0.07,0.2,0.3,1
5805,1,0.32,0.42,0.57,0.76,0.86,1
5806,5,0.02,0.05,0.12,0.2,0.36,1
5807,1,0.26,0.46,0.64,0.79,0.85,1
5808,2,0.11,0.34,0.44,0.61,0.78,1
5809,3,0.04,0.09,0.26,0.34,0.57,1
5810,3,0.07,0.13,0.35,0.6,0.73,1
5811,1,0.27,0.36,0.62,0.77,0.89,1
5812,1,0.23,0.38,0.58,0.81,0.86,1
5813,5,0.01,0.04,0.11,0.21,0.37,1
5814,4,0.02,0.07,0.22,0.33,0.56,1
5815,5,0.01,0.05,0.09,0.17,0.27,1
5816,3,0.06,0.12,0.24,0.38,0.47,2
5817,1,0.36,0.5,0.66,0.78,0.9,1
5818,2,0.19,0.28,0.43,0.65,0.75,1
5819,2,0.24,0.33,0.51,0.68,0.78,1
5820,1,0.31,0.44,0.59,0.78,0.89,1
5821,1,0.34,0.44,0.54,0.74,0.87,2
5822,5,0,0.01,0.03,0.09,0.3,1
5823,2,0.2,0.33,0.5,0.63,0.78,1
5824,5,0,0.01,0.03,0.1,0.26,1
5825,2,0.21,0.37,0.55,0.76,0.85,1
5826,5,0.01,0.03,0.05,0.15,0.29,1
5827,2,0.14,0.25,0.35,0.53,0.71,1
5828,2,0.18,0.31,0.42,0.63,0.75,2
5829,4,0.04,0.07,0.13,0.29,0.44,1
5830,4,0.03,0.06,0.11,0.34,0.56,1
5831,1,0.33,0.52,0.76,0.85,0.92,1
5832,3,0.03,0.1,0.31,0.36,0.58,1
5833,2,0.19,0.36,0.51,0.7,0.8,1
5834,3,0.11,0.2,0.32,0.53,0.69,1
5835,2,0.14,0.3,0.38,0.59,0.7,1
5836,1,0.33,0.4,0.57,0.66,0.8,1
5837,4,0.03,0.07,0.16,0.31,0.47,1
5838,3,0.05,0.15,0.23,0.39,0.5,1
5839,2,0.22,0.27,0.51,0.74,0.87,1
5840,3,0.11,0.14,0.36,0.56,0.8,1
5841,4,0.01,0.04,0.12,0.23,0.37,1
5842,1,0.26,0.43,0.64,0.72,0.83,1
5843,5,0.01,0.05,0.11,0.18,0.36,1
5844,1,0.32,0.37,0.45,0.68,0.8,1
5845,4,0.08,0.12,0.17,0.24,0.43,1
5846,1,0.31,0.5,0.68,0.8,0.92,1
5847,3,0.05,0.12,0.25,0.41,0.52,1
5848,5,0.02,0.05,0.12,0.19,0.27,1
5849,1,0.32,0.39,0.59,0.78,0.85,1
5850,4,0.06,0.07,0.15,0.29,0.46,1
5851,5,0.03,0.05,0.1,0.17,0.31,1
5852,5,0.01,0.04,0.08,0.2,0.26,1
5853,2,0.18,0.37,0.54,0.68,0.73,1
5854,4,0.01,0.05,0.13,0.27,0.38,1
5855,3,0.15,0.21,0.32,0.47,0.65,1
5856,2,0.12,0.3,0.41,0.55,0.71,1
5857,2,0.12,0.32,0.49,0.63,0.75,1
5858,3,0.05,0.11,0.26,0.37,0.51,2
5859,1,0.3,0.36,0.59,0.72,0.79,1
5860,2,0.12,0.28,0.39,0.56,0.76,1
5861,5,0.01,0.03,0.06,0.12,0.25,1
5862,4,0.03,0.06,0.08,0.29,0.41,1
5863,2,0.13,0.33,0.43,0.55,0.75,1
5864,4,0.04,0.07,0.14,0.3,0.49,1
5865,2,0.11,0.26,0.49,0.65,0.82,1
5866,1,0.29,0.42,0.69,0.8,0.88,1
5867,1,0.25,0.52,0.7,0.82,0.89,1
5868,4,0.05,0.11,0.17,0.29,0.47,2
5869,3,0.03,0.12,0.35,0.48,0.64,1
5870,2,0.15,0.25,0.46,0.68,0.83,1
5871,4,0.05,0.1,0.12,0.29,0.42,1
5872,5,0.02,0.03,0.04,0.12,0.31,1
5873,3,0.03,0.11,0.31,0.45,0.62,1
5874,1,0.31,0.52,0.73,0.82,0.9,1
5875,2,0.11,0.25,0.45,0.57,0.65,1
5876,5,0.01,0.04,0.06,0.14,0.25,1
5877,1,0.28,0.4,0.61,0.65,0.8,1
5878,5,0.02,0.03,0.06,0.14,0.29,1
5879,2,0.14,0.31,0.47,0.6,0.72,2
5880,2,0.12,0.26,0.45,0.55,0.67,3
5881,5,0.01,0.02,0.04,0.16,0.3,1
5882,4,0.02,0.05,0.12,0.31,0.47,1
5883,4,0.04,0.08,0.15,0.31,0.52,1
5884,1,0.28,0.49,0.61,0.76,0.88,1
5885,5,0.03,0.05,0.1,0.22,0.37,1
5886,1,0.31,0.39,0.54,0.64,0.79,1
5887,1,0.31,0.46,0.57,0.7,0.78,1
5888,1,0.34,0.52,0.55,0.69,0.75,1
5889,2,0.13,0.24,0.43,0.57,0.66,1
5890,3,0.07,0.14,0.25,0.42,0.6,1
5891,1,0.35,0.52,0.71,0.82,0.88,2
5892,1,0.25,0.4,0.59,0.69,0.78,1
5893,2,0.17,0.32,0.43,0.57,0.73,1
5894,4,0.03,0.06,0.16,0.28,0.5,1
5895,4,0.03,0.07,0.22,0.33,0.5,1
5896,2,0.08,0.23,0.41,0.64,0.71,1
5897,2,0.12,0.33,0.46,0.66,0.76,1
5898,2,0.16,0.32,0.41,0.65,0.74,1
5899,2,0.2,0.26,0.41,0.64,0.78,1
5900,3,0.06,0.12,0.25,0.45,0.62,1
5901,5,0.01,0.02,0.04,0.1,0.25,1
5902,4,0.02,0.04,0.15,0.26,0.51,1
5903,2,0.19,0.36,0.54,0.65,0.8,1
5904,2,0.11,0.24,0.36,0.45,0.58,1
5905,3,0.05,0.14,0.25,0.41,0.48,1
5906,4,0.02,0.06,0.12,0.28,0.43,1
5907,5,0.03,0.05,0.11,0.23,0.36,1
5908,2,0.11,0.24,0.43,0.59,0.7,1
5909,4,0.02,0.06,0.18,0.37,0.55,1
5910,3,0.1,0.16,0.3,0.49,0.61,1
5911,4,0.06,0.11,0.2,0.37,0.53,1
5912,1,0.24,0.41,0.51,0.69,0.79,1
5913,3,0.1,0.16,0.27,0.33,0.5,1
5914,5,0.03,0.06,0.1,0.16,0.25,1
5915,4,0.03,0.08,0.15,0.27,0.43,1
5916,4,0.03,0.1,0.16,0.29,0.49,1
5917,2,0.12,0.29,0.39,0.57,0.73,1
5918,3,0.16,0.26,0.32,0.49,0.6,2
5919,5,0.01,0.02,0.04,0.12,0.23,1
5920,4,0.03,0.08,0.25,0.33,0.63,1
5921,1,0.32,0.46,0.68,0.8,0.91,2
5922,5,0.01,0.03,0.07,0.22,0.33,1
5923,1,0.33,0.61,0.76,0.88,0.93,1
5924,1,0.24,0.43,0.6,0.77,0.92,1
5925,5,0.02,0.03,0.07,0.2,0.33,1
5926,5,0.02,0.04,0.08,0.15,0.25,1
5927,3,0.11,0.17,0.27,0.37,0.55,1
5928,2,0.17,0.31,0.57,0.74,0.84,2
5929,4,0.05,0.09,0.21,0.31,0.49,2
5930,1,0.23,0.43,0.58,0.67,0.74,1
5931,3,0.04,0.11,0.27,0.46,0.64,1
5932,4,0.05,0.1,0.15,0.32,0.44,1
5933,1,0.36,0.44,0.51,0.68,0.83,1
5934,1,0.35,0.49,0.64,0.79,0.84,1
5935,4,0.05,0.09,0.16,0.35,0.58,2
5936,1,0.27,0.37,0.61,0.71,0.82,1
5937,2,0.13,0.35,0.49,0.67,0.79,1
5938,2,0.2,0.37,0.55,0.75,0.88,1
5939,4,0.05,0.09,0.23,0.29,0.37,1
5940,2,0.17,0.28,0.47,0.59,0.76,1
5941,5,0.01,0.02,0.06,0.13,0.32,1
5942,4,0.06,0.1,0.16,0.32,0.45,1
5943,5,0.01,0.05,0.06,0.16,0.37,2
5944,1,0.26,0.38,0.45,0.63,0.8,1
5945,3,0.05,0.13,0.26,0.39,0.61,1
5946,2,0.17,0.36,0.55,0.72,0.85,1
5947,4,0.05,0.1,0.2,0.35,0.54,1
5948,2,0.09,0.25,0.43,0.62,0.65,1
5949,1,0.3,0.44,0.57,0.68,0.8,1
5950,3,0.11,0.21,0.31,0.38,0.52,1
5951,1,0.37,0.52,0.64,0.77,0.82,1
5952,5,0.01,0.02,0.05,0.08,0.25,1
5953,1,0.32,0.52,0.72,0.82,0.89,1
5954,5,0.02,0.04,0.07,0.14,0.28,1
5955,5,0.01,0.03,0.08,0.15,0.33,1
5956,4,0.03,0.09,0.19,0.37,0.5,1
5957,2,0.13,0.37,0.42,0.59,0.74,1
5958,1,0.34,0.65,0.83,0.9,0.94,1
5959,1,0.33,0.45,0.6,0.69,0.79,1
5960,1,0.34,0.61,0.74,0.84,0.9,1
5961,2,0.12,0.29,0.37,0.55,0.6,1
5962,5,0.04,0.08,0.15,0.22,0.33,1
5963,2,0.15,0.24,0.37,0.52,0.66,1
5964,3,0.11,0.21,0.31,0.5,0.74,1
5965,5,0,0.02,0.05,0.14,0.28,1
5966,2,0.22,0.37,0.65,0.78,0.85,1
5967,3,0.07,0.14,0.31,0.41,0.62,2
5968,1,0.36,0.54,0.63,0.73,0.81,1
5969,3,0.06,0.15,0.3,0.54,0.66,1
5970,1,0.28,0.47,0.59,0.73,0.81,2
5971,2,0.17,0.26,0.38,0.55,0.69,1
5972,5,0.01,0.03,0.08,0.14,0.33,1
5973,4,0.02,0.05,0.14,0.25,0.45,1
5974,2,0.16,0.35,0.52,0.62,0.81,1
5975,2,0.2,0.31,0.39,0.53,0.69,1
5976,5,0.01,0.03,0.09,0.18,0.32,1
5977,4,0.02,0.09,0.14,0.3,0.37,2
5978,5,0.01,0.02,0.05,0.11,0.32,1
5979,4,0.08,0.1,0.18,0.37,0.51,1
5980,5,0.01,0.02,0.05,0.12,0.23,1
5981,3,0.05,0.1,0.31,0.45,0.63,2
5982,5,0.02,0.05,0.1,0.22,0.34,1
5983,3,0.05,0.1,0.24,0.38,0.49,1
5984,3,0.06,0.13,0.26,0.43,0.59,1
5985,3,0.05,0.16,0.33,0.44,0.51,1
5986,5,0.01,0.03,0.06,0.2,0.34,1
5987,4,0.01,0.04,0.13,0.23,0.37,1
5988,3,0.06,0.14,0.26,0.44,0.59,1
5989,2,0.14,0.26,0.53,0.66,0.78,1
5990,1,0.27,0.43,0.54,0.56,0.68,1
5991,5,0.01,0.03,0.05,0.13,0.31,1
5992,4,0.03,0.09,0.12,0.27,0.4,1
5993,4,0.04,0.09,0.18,0.35,0.61,1
5994,1,0.36,0.46,0.58,0.78,0.85,1
5995,5,0.02,0.04,0.1,0.19,0.3,1
5996,4,0.06,0.13,0.22,0.33,0.47,1
5997,4,0.02,0.04,0.14,0.32,0.5,1
5998,5,0.01,0.03,0.04,0.13,0.34,1
5999,4,0.04,0.08,0.15,0.33,0.41,1
6000,2,0.16,0.3,0.48,0.58,0.71,1
6001,1,0.23,0.41,0.6,0.73,0.85,1
6002,1,0.29,0.41,0.52,0.62,0.78,1
6003,4,0.02,0.06,0.16,0.34,0.48,1
6004,3,0.07,0.19,0.32,0.57,0.7,1
6005,1,0.32,0.52,0.7,0.82,0.88,1
6006,4,0.03,0.1,0.21,0.34,0.51,1
6007,4,0.06,0.11,0.19,0.32,0.45,1
6008,2,0.1,0.34,0.47,0.6,0.75,1
6009,2,0.2,0.34,0.48,0.68,0.82,1
6010,1,0.29,0.38,0.53,0.73,0.86,1
6011,5,0.03,0.06,0.13,0.23,0.31,1
6012,3,0.09,0.22,0.3,0.5,0.62,1
6013,3,0.12,0.19,0.32,0.47,0.72,1
6014,5,0.02,0.04,0.09,0.22,0.36,1
6015,4,0.02,0.06,0.14,0.25,0.44,1
6016,2,0.2,0.36,0.51,0.72,0.81,1
6017,4,0.05,0.08,0.17,0.35,0.42,1
6018,5,0.01,0.02,0.04,0.14,0.25,1
6019,5,0.01,0.03,0.08,0.14,0.24,1
6020,2,0.12,0.32,0.5,0.62,0.7,1
6021,2,0.2,0.36,0.62,0.77,0.88,1
6022,4,0.04,0.09,0.18,0.34,0.45,1
6023,2,0.14,0.31,0.5,0.7,0.79,1
6024,2,0.18,0.29,0.49,0.67,0.78,1
6025,5,0.02,0.04,0.07,0.12,0.3,1
6026,4,0.03,0.06,0.19,0.27,0.39,1
6027,4,0.04,0.06,0.15,0.3,0.47,1
6028,5,0.01,0.02,0.09,0.18,0.31,1
6029,4,0.02,0.07,0.14,0.29,0.46,1
6030,1,0.32,0.39,0.51,0.75,0.86,1
6031,3,0.09,0.2,0.28,0.5,0.62,1
6032,3,0.05,0.11,0.33,0.47,0.62,1
6033,2,0.16,0.3,0.38,0.57,0.63,1
6034,2,0.07,0.26,0.4,0.58,0.72,1
6035,5,0.01,0.03,0.05,0.16,0.27,1
6036,2,0.08,0.25,0.37,0.52,0.63,1
6037,5,0.02,0.04,0.08,0.17,0.34,1
6038,4,0.05,0.08,0.13,0.32,0.47,2
6039,2,0.18,0.34,0.52,0.75,0.82,1
6040,1,0.31,0.39,0.56,0.67,0.79,1
6041,5,0.01,0.06,0.12,0.19,0.3,2
6042,5,0.02,0.04,0.07,0.13,0.25,1
6043,1,0.29,0.45,0.59,0.79,0.88,1
6044,5,0.01,0.03,0.05,0.16,0.31,1
6045,2,0.16,0.26,0.38,0.49,0.63,1
6046,2,0.16,0.37,0.64,0.82,0.92,1
6047,4,0.02,0.04,0.11,0.29,0.45,1
6048,1,0.25,0.35,0.51,0.65,0.78,1
6049,2,0.13,0.3,0.42,0.56,0.69,1
6050,4,0.02,0.04,0.12,0.28,0.4,1
6051,2,0.21,0.31,0.44,0.65,0.74,1
6052,2,0.12,0.31,0.44,0.56,0.62,1
6053,3,0.12,0.22,0.35,0.45,0.55,1
6054,3,0.1,0.19,0.3,0.47,0.59,1
6055,1,0.25,0.38,0.54,0.69,0.77,1
6056,4,0.02,0.04,0.17,0.28,0.47,1
6057,1,0.29,0.37,0.53,0.61,0.82,1
6058,4,0.04,0.07,0.14,0.35,0.55,1
6059,3,0.07,0.21,0.34,0.48,0.72,1
6060,3,0.06,0.13,0.28,0.44,0.61,1
6061,1,0.32,0.48,0.58,0.69,0.74,1
6062,4,0.02,0.06,0.12,0.29,0.39,1
6063,1,0.31,0.45,0.56,0.58,0.74,1
6064,1,0.35,0.5,0.65,0.81,0.91,2
6065,4,0.05,0.09,0.14,0.32,0.46,2
6066,3,0.04,0.11,0.26,0.43,0.61,1
6067,2,0.14,0.35,0.54,0.71,0.85,1
6068,1,0.29,0.5,0.72,0.79,0.81,1
6069,2,0.2,0.35,0.55,0.7,0.84,1
6070,1,0.32,0.4,0.52,0.64,0.65,1
6071,3,0.06,0.14,0.3,0.49,0.69,1
6072,1,0.34,0.45,0.59,0.7,0.83,1
6073,3,0.03,0.08,0.28,0.41,0.54,1
6074,3,0.03,0.06,0.24,0.4,0.6,2
6075,1,0.37,0.52,0.61,0.84,0.91,2
6076,2,0.14,0.3,0.41,0.64,0.83,1
6077,1,0.23,0.39,0.48,0.61,0.79,1
6078,5,0.01,0.02,0.05,0.18,0.35,1
6079,2,0.09,0.34,0.61,0.74,0.83,1
6080,1,0.36,0.59,0.73,0.86,0.92,1
6081,1,0.3,0.45,0.65,0.77,0.83,1
6082,4,0.02,0.07,0.14,0.3,0.47,1
6083,2,0.23,0.36,0.53,0.65,0.82,1
6084,1,0.27,0.44,0.61,0.76,0.84,1
6085,1,0.26,0.4,0.65,0.77,0.89,1
6086,5,0.01,0.05,0.09,0.14,0.23,2
6087,4,0.03,0.07,0.14,0.34,0.44,3
6088,3,0.03,0.11,0.31,0.51,0.72,1
6089,5,0.01,0.03,0.06,0.1,0.31,1
6090,3,0.07,0.15,0.25,0.37,0.55,1
6091,1,0.24,0.38,0.51,0.66,0.85,2
6092,1,0.24,0.4,0.46,0.65,0.76,1
6093,4,0.02,0.04,0.09,0.26,0.39,1
6094,3,0.11,0.21,0.34,0.43,0.63,3
6095,3,0.08,0.2,0.3,0.43,0.59,1
6096,4,0.02,0.06,0.16,0.28,0.4,1
6097,2,0.17,0.36,0.58,0.72,0.82,1
6098,2,0.2,0.32,0.57,0.82,0.9,1
6099,5,0.02,0.06,0.11,0.23,0.33,1
6100,2,0.13,0.27,0.34,0.52,0.62,1
6101,3,0.08,0.17,0.35,0.48,0.7,1
6102,2,0.17,0.35,0.4,0.55,0.77,1
6103,3,0.1,0.14,0.26,0.42,0.56,1
6104,2,0.06,0.23,0.38,0.54,0.75,1
6105,2,0.1,0.33,0.53,0.63,0.76,1
6106,3,0.03,0.16,0.36,0.5,0.76,1
6107,1,0.31,0.39,0.57,0.71,0.87,1
6108,4,0.03,0.06,0.13,0.31,0.44,2
6109,4,0.03,0.08,0.2,0.36,0.56,1
6110,1,0.24,0.36,0.48,0.68,0.83,1
6111,5,0.02,0.03,0.06,0.09,0.25,1
6112,5,0.01,0.04,0.08,0.13,0.31,1
6113,4,0.02,0.04,0.14,0.37,0.47,2
6114,2,0.23,0.35,0.47,0.64,0.75,1
6115,4,0.04,0.08,0.15,0.29,0.34,1
6116,4,0.02,0.07,0.11,0.24,0.38,1
6117,4,0.06,0.18,0.25,0.32,0.42,1
6118,1,0.34,0.47,0.69,0.83,0.93,1
6119,5,0.01,0.02,0.07,0.16,0.34,1
6120,4,0.03,0.06,0.17,0.26,0.4,2
6121,3,0.07,0.14,0.32,0.51,0.7,1
6122,1,0.32,0.48,0.6,0.7,0.84,1
6123,5,0,0.01,0.04,0.1,0.23,1
6124,3,0.07,0.18,0.36,0.56,0.68,1
6125,2,0.14,0.3,0.54,0.76,0.88,1
6126,2,0.17,0.37,0.49,0.62,0.8,1
6127,5,0,0.01,0.03,0.07,0.23,1
6128,3,0.03,0.13,0.29,0.6,0.76,1
6129,5,0.04,0.05,0.09,0.23,0.34,1
6130,5,0.01,0.02,0.07,0.21,0.31,1
6131,5,0.01,0.03,0.05,0.12,0.35,1
6132,5,0.02,0.03,0.06,0.14,0.36,1
6133,1,0.23,0.39,0.56,0.69,0.79,1
6134,4,0.02,0.07,0.16,0.34,0.55,1
6135,1,0.32,0.39,0.55,0.7,0.86,1
6136,3,0.06,0.23,0.34,0.55,0.66,1
6137,1,0.3,0.53,0.73,0.85,0.93,1
6138,2,0.11,0.26,0.4,0.59,0.72,1
6139,4,0.04,0.1,0.18,0.26,0.39,1
6140,5,0.01,0.02,0.05,0.16,0.33,2
6141,3,0.05,0.15,0.34,0.59,0.75,2
6142,3,0.09,0.22,0.36,0.49,0.55,1
6143,3,0.09,0.15,0.28,0.4,0.48,1
6144,1,0.3,0.48,0.66,0.78,0.86,1
6145,3,0.08,0.15,0.36,0.51,0.69,1
6146,4,0.02,0.08,0.22,0.34,0.47,1
6147,3,0.05,0.12,0.29,0.48,0.58,1
6148,5,0.01,0.02,0.07,0.18,0.3,1
6149,3,0.07,0.15,0.29,0.5,0.66,1
6150,3,0.04,0.14,0.3,0.43,0.54,1
6151,1,0.36,0.5,0.68,0.8,0.89,1
6152,5,0.01,0.02,0.06,0.16,0.3,1
6153,5,0.01,0.04,0.09,0.16,0.35,1
6154,3,0.04,0.12,0.29,0.54,0.7,1
6155,4,0.04,0.06,0.16,0.33,0.5,1
6156,1,0.32,0.57,0.77,0.87,0.9,1
6157,1,0.35,0.42,0.63,0.78,0.89,2
6158,4,0.03,0.05,0.17,0.29,0.53,2
6159,2,0.14,0.23,0.4,0.56,0.66,1
6160,3,0.09,0.22,0.35,0.59,0.66,1
6161,3,0.05,0.13,0.29,0.46,0.6,1
6162,5,0.01,0.02,0.05,0.13,0.26,1
6163,4,0.01,0.03,0.07,0.23,0.39,1
6164,5,0.01,0.03,0.09,0.17,0.23,1
6165,1,0.32,0.53,0.68,0.82,0.9,1
6166,3,0.08,0.24,0.35,0.57,0.71,1
6167,4,0.02,0.07,0.14,0.29,0.43,1
6168,1,0.37,0.44,0.56,0.73,0.83,1
6169,5,0.01,0.04,0.07,0.16,0.35,1
6170,1,0.32,0.38,0.48,0.67,0.82,1
6171,1,0.33,0.5,0.61,0.68,0.79,1
6172,4,0.03,0.05,0.15,0.31,0.48,1
6173,2,0.12,0.26,0.4,0.65,0.75,1
6174,3,0.05,0.15,0.32,0.5,0.67,1
6175,5,0.01,0.04,0.09,0.19,0.28,1
6176,5,0.02,0.05,0.07,0.16,0.36,2
6177,5,0.01,0.03,0.07,0.13,0.23,1
6178,1,0.26,0.46,0.76,0.88,0.93,1
6179,5,0.02,0.06,0.1,0.17,0.25,1
6180,3,0.03,0.08,0.25,0.38,0.47,1
6181,1,0.29,0.44,0.61,0.69,0.81,1
6182,3,0.05,0.14,0.24,0.38,0.6,1
6183,1,0.25,0.44,0.63,0.75,0.88,1
6184,5,0.01,0.02,0.04,0.12,0.29,1
6185,3,0.04,0.1,0.29,0.44,0.65,1
6186,1,0.24,0.38,0.49,0.71,0.82,1
6187,1,0.34,0.47,0.62,0.73,0.82,1
6188,5,0.02,0.04,0.08,0.15,0.28,1
6189,3,0.11,0.14,0.36,0.49,0.58,1
6190,1,0.29,0.42,0.62,0.77,0.84,1
6191,3,0.05,0.19,0.34,0.51,0.57,2
6192,2,0.16,0.29,0.37,0.59,0.7,1
6193,1,0.29,0.47,0.69,0.8,0.86,1
6194,3,0.15,0.22,0.36,0.52,0.7,1
6195,1,0.28,0.4,0.58,0.67,0.84,1
6196,5,0.01,0.02,0.03,0.13,0.29,1
6197,4,0.02,0.05,0.13,0.25,0.36,1
6198,4,0.01,0.05,0.11,0.27,0.41,2
6199,5,0.01,0.03,0.08,0.19,0.33,2
6200,2,0.2,0.34,0.52,0.65,0.76,2
6201,3,0.04,0.11,0.28,0.42,0.62,1
6202,3,0.12,0.19,0.29,0.4,0.58,1
6203,4,0.01,0.03,0.11,0.27,0.43,1
6204,5,0.02,0.05,0.09,0.17,0.26,1
6205,5,0.01,0.02,0.05,0.1,0.23,2
6206,2,0.08,0.33,0.64,0.79,0.89,1
6207,4,0.04,0.09,0.16,0.34,0.48,1
6208,5,0.01,0.03,0.07,0.14,0.32,1
6209,5,0.01,0.03,0.06,0.15,0.3,1
6210,3,0.05,0.12,0.24,0.4,0.63,1
6211,4,0.04,0.09,0.11,0.3,0.49,1
6212,2,0.24,0.33,0.51,0.72,0.87,1
6213,5,0.01,0.04,0.08,0.16,0.29,1
6214,1,0.34,0.43,0.55,0.69,0.76,1
6215,2,0.14,0.28,0.38,0.52,0.66,1
6216,4,0.05,0.1,0.22,0.31,0.53,1
6217,3,0.03,0.11,0.24,0.36,0.47,1
6218,2,0.12,0.34,0.55,0.71,0.86,1
6219,1,0.24,0.42,0.65,0.82,0.86,2
6220,1,0.28,0.5,0.63,0.84,0.88,1
6221,1,0.26,0.35,0.54,0.73,0.84,1
6222,3,0.06,0.12,0.24,0.38,0.54,1
6223,1,0.28,0.35,0.55,0.79,0.87,1
6224,3,0.05,0.1,0.24,0.46,0.55,1
6225,1,0.24,0.46,0.55,0.69,0.73,1
6226,2,0.13,0.29,0.46,0.56,0.72,1
6227,5,0.02,0.03,0.05,0.13,0.28,1
6228,5,0.01,0.02,0.04,0.15,0.36,1
6229,5,0.01,0.02,0.05,0.14,0.28,2
6230,1,0.34,0.51,0.71,0.84,0.87,1
6231,3,0.04,0.14,0.28,0.48,0.7,1
6232,5,0.03,0.06,0.13,0.2,0.36,1
6233,4,0.02,0.05,0.13,0.26,0.45,1
6234,2,0.12,0.28,0.46,0.59,0.69,1
6235,1,0.26,0.39,0.53,0.73,0.81,1
6236,4,0.02,0.05,0.15,0.27,0.38,1
6237,2,0.17,0.33,0.43,0.62,0.73,1
6238,2,0.1,0.26,0.41,0.6,0.7,1
6239,5,0.01,0.03,0.06,0.15,0.28,1
6240,3,0.04,0.2,0.34,0.49,0.63,1
6241,5,0.01,0.02,0.06,0.16,0.31,1
6242,3,0.1,0.18,0.28,0.39,0.58,1
6243,1,0.35,0.5,0.72,0.84,0.92,1
6244,3,0.1,0.18,0.32,0.52,0.68,1
6245,2,0.18,0.29,0.5,0.63,0.75,2
6246,3,0.03,0.11,0.27,0.42,0.6,1
6247,2,0.18,0.33,0.59,0.7,0.88,1
6248,4,0.02,0.06,0.1,0.25,0.38,1
6249,2,0.2,0.35,0.57,0.75,0.87,1
6250,1,0.26,0.35,0.52,0.79,0.86,1
6251,3,0.05,0.13,0.31,0.45,0.57,1
6252,4,0.03,0.06,0.14,0.32,0.42,1
6253,5,0.01,0.03,0.05,0.12,0.24,1
6254,4,0.02,0.09,0.13,0.25,0.39,1
6255,1,0.26,0.35,0.53,0.64,0.75,1
6256,5,0.01,0.02,0.03,0.11,0.24,1
6257,5,0.04,0.13,0.18,0.22,0.35,2
6258,3,0.12,0.17,0.28,0.44,0.63,1
6259,2,0.13,0.26,0.47,0.63,0.78,1
6260,4,0.03,0.07,0.14,0.37,0.59,1
6261,5,0.01,0.03,0.04,0.1,0.27,1
6262,4,0.03,0.08,0.19,0.24,0.36,1
6263,3,0.04,0.1,0.27,0.52,0.74,2
6264,1,0.24,0.38,0.58,0.72,0.78,1
6265,2,0.08,0.26,0.42,0.59,0.73,1
6266,5,0.01,0.02,0.04,0.15,0.33,1
6267,4,0.01,0.04,0.12,0.33,0.41,1
6268,4,0.02,0.04,0.12,0.28,0.34,1
6269,5,0.01,0.02,0.06,0.13,0.24,2
6270,1,0.33,0.57,0.66,0.79,0.9,1
6271,4,0.05,0.08,0.17,0.24,0.41,1
6272,1,0.26,0.41,0.59,0.78,0.89,1
6273,2,0.25,0.34,0.51,0.72,0.79,1
6274,1,0.26,0.43,0.67,0.76,0.83,1
6275,5,0.02,0.03,0.07,0.16,0.26,1
6276,1,0.35,0.56,0.74,0.87,0.95,1
6277,1,0.34,0.55,0.67,0.73,0.86,1
6278,1,0.32,0.39,0.54,0.7,0.84,1
6279,1,0.23,0.37,0.51,0.67,0.78,1
6280,3,0.06,0.21,0.37,0.48,0.65,1
6281,2,0.13,0.35,0.46,0.6,0.81,1
6282,2,0.17,0.31,0.44,0.59,0.74,1
6283,1,0.25,0.38,0.49,0.62,0.76,1
6284,5,0.03,0.06,0.12,0.18,0.34,1
6285,1,0.3,0.39,0.53,0.6,0.82,1
6286,2,0.19,0.26,0.38,0.51,0.71,1
6287,2,0.19,0.35,0.56,0.65,0.7,2
6288,4,0.03,0.08,0.21,0.31,0.56,1
6289,4,0.02,0.09,0.2,0.36,0.54,1
6290,4,0.02,0.05,0.11,0.34,0.47,1
6291,3,0.03,0.11,0.27,0.42,0.52,1
6292,4,0.02,0.05,0.13,0.24,0.36,1
6293,3,0.06,0.07,0.24,0.44,0.62,1
6294,4,0.02,0.07,0.13,0.3,0.55,1
6295,3,0.06,0.17,0.34,0.5,0.67,1
6296,1,0.28,0.43,0.49,0.67,0.75,1
6297,5,0.01,0.02,0.08,0.15,0.3,1
6298,4,0.02,0.05,0.13,0.27,0.38,1
6299,2,0.08,0.28,0.44,0.59,0.76,1
6300,4,0.04,0.11,0.21,0.37,0.45,1
6301,3,0.06,0.13,0.25,0.38,0.59,1
6302,1,0.34,0.56,0.75,0.84,0.93,1
6303,4,0.04,0.08,0.2,0.36,0.46,1
6304,2,0.15,0.35,0.49,0.54,0.72,1
6305,5,0.01,0.03,0.07,0.2,0.35,2
6306,4,0.01,0.04,0.07,0.24,0.38,1
6307,1,0.37,0.42,0.61,0.71,0.79,1
6308,2,0.15,0.28,0.38,0.55,0.68,1
6309,5,0.01,0.03,0.09,0.13,0.23,1
6310,3,0.06,0.2,0.29,0.54,0.64,1
6311,3,0.05,0.14,0.36,0.43,0.52,1
6312,5,0.01,0.04,0.07,0.12,0.32,1
6313,2,0.17,0.33,0.48,0.6,0.78,1
6314,2,0.18,0.29,0.33,0.41,0.57,1
6315,1,0.23,0.37,0.48,0.67,0.82,1
6316,2,0.16,0.34,0.39,0.55,0.72,2
6317,2,0.14,0.34,0.5,0.63,0.79,1
6318,5,0.01,0.03,0.06,0.15,0.37,1
6319,5,0.02,0.03,0.09,0.18,0.37,1
