"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
5317,5,0.04,0.06,0.11,0.15,0.27,2
5318,2,0.23,0.32,0.42,0.52,0.6,1
5319,2,0.2,0.34,0.45,0.59,0.71,1
5320,1,0.29,0.41,0.5,0.63,0.79,1
5321,3,0.17,0.25,0.31,0.38,0.53,1
5322,5,0.06,0.1,0.11,0.18,0.27,1
5323,3,0.11,0.21,0.34,0.45,0.58,1
5324,2,0.22,0.31,0.38,0.42,0.54,1
5325,3,0.13,0.16,0.27,0.4,0.5,1
5326,4,0.12,0.15,0.19,0.32,0.46,1
5327,2,0.18,0.29,0.4,0.52,0.63,1
5328,3,0.15,0.26,0.32,0.46,0.5,1
5329,2,0.25,0.34,0.43,0.58,0.68,1
5330,5,0.05,0.07,0.09,0.17,0.27,1
5331,2,0.14,0.26,0.4,0.51,0.63,1
5332,5,0.04,0.07,0.1,0.15,0.32,1
5333,5,0.05,0.08,0.13,0.2,0.29,1
5334,3,0.1,0.16,0.26,0.39,0.51,1
5335,2,0.16,0.27,0.38,0.54,0.7,1
5336,3,0.13,0.23,0.34,0.45,0.58,1
5337,3,0.16,0.21,0.34,0.44,0.56,1
5338,5,0.05,0.09,0.14,0.2,0.28,1
5339,2,0.21,0.35,0.42,0.57,0.72,1
5340,3,0.16,0.21,0.34,0.49,0.57,1
5341,5,0.07,0.11,0.17,0.23,0.34,1
5342,2,0.16,0.25,0.36,0.43,0.6,1
5343,4,0.1,0.17,0.21,0.33,0.47,1
5344,4,0.07,0.11,0.18,0.28,0.47,1
5345,3,0.11,0.2,0.28,0.39,0.52,2
5346,5,0.03,0.07,0.12,0.2,0.3,1
5347,5,0.07,0.1,0.13,0.24,0.33,1
5348,2,0.19,0.34,0.52,0.61,0.75,1
5349,1,0.34,0.39,0.46,0.51,0.66,1
5350,3,0.13,0.2,0.26,0.39,0.48,2
5351,4,0.08,0.12,0.19,0.29,0.42,1
5352,2,0.26,0.27,0.38,0.49,0.56,1
5353,1,0.29,0.43,0.51,0.64,0.71,1
5354,1,0.35,0.4,0.51,0.62,0.72,1
5355,1,0.29,0.4,0.54,0.64,0.79,1
5356,4,0.07,0.14,0.2,0.34,0.48,1
5357,1,0.27,0.39,0.53,0.64,0.71,1
5358,3,0.07,0.14,0.26,0.35,0.45,1
5359,4,0.06,0.1,0.2,0.33,0.48,1
5360,4,0.12,0.14,0.21,0.33,0.52,1
5361,4,0.07,0.14,0.21,0.31,0.41,1
5362,2,0.21,0.28,0.39,0.49,0.63,1
5363,2,0.22,0.32,0.47,0.59,0.65,1
5364,3,0.14,0.25,0.34,0.46,0.6,1
5365,5,0.06,0.09,0.15,0.22,0.33,1
5366,4,0.15,0.18,0.22,0.29,0.36,1
5367,1,0.31,0.37,0.52,0.61,0.69,1
5368,5,0.03,0.05,0.08,0.15,0.26,1
5369,4,0.13,0.21,0.27,0.32,0.4,1
5370,3,0.09,0.16,0.27,0.33,0.4,1
5371,4,0.08,0.13,0.18,0.28,0.37,1
5372,2,0.16,0.26,0.4,0.53,0.58,2
5373,3,0.12,0.18,0.27,0.37,0.49,1
5374,3,0.12,0.24,0.33,0.38,0.5,1
5375,5,0.05,0.07,0.13,0.17,0.3,1
5376,3,0.13,0.22,0.27,0.34,0.46,1
5377,4,0.12,0.18,0.25,0.34,0.45,1
5378,3,0.11,0.19,0.3,0.4,0.52,1
5379,3,0.11,0.2,0.25,0.35,0.47,1
5380,5,0.06,0.07,0.16,0.19,0.29,2
5381,5,0.05,0.08,0.13,0.23,0.33,1
5382,4,0.07,0.13,0.23,0.32,0.44,1
5383,5,0.08,0.11,0.16,0.21,0.31,1
5384,2,0.25,0.32,0.39,0.48,0.65,1
5385,1,0.33,0.41,0.58,0.62,0.65,1
5386,5,0.04,0.07,0.13,0.21,0.26,1
5387,5,0.04,0.07,0.13,0.18,0.28,1
5388,3,0.19,0.21,0.32,0.39,0.49,1
5389,1,0.26,0.35,0.38,0.53,0.7,1
5390,5,0.05,0.08,0.13,0.19,0.27,1
5391,4,0.09,0.11,0.2,0.32,0.4,1
5392,5,0.02,0.06,0.12,0.14,0.27,1
5393,5,0.04,0.08,0.15,0.23,0.31,2
5394,5,0.02,0.04,0.07,0.12,0.25,1
5395,3,0.09,0.15,0.32,0.53,0.7,1
5396,1,0.34,0.4,0.54,0.61,0.68,1
5397,1,0.32,0.39,0.51,0.65,0.77,1
5398,2,0.22,0.33,0.45,0.53,0.58,1
5399,1,0.28,0.36,0.48,0.54,0.64,1
5400,2,0.19,0.32,0.44,0.56,0.63,1
5401,4,0.04,0.06,0.13,0.29,0.41,1
5402,1,0.33,0.43,0.52,0.63,0.72,1
5403,5,0.04,0.06,0.1,0.18,0.29,1
5404,4,0.09,0.14,0.21,0.29,0.37,2
5405,5,0.04,0.06,0.12,0.16,0.28,1
5406,1,0.29,0.37,0.49,0.56,0.63,1
5407,4,0.06,0.1,0.15,0.28,0.34,1
5408,1,0.29,0.38,0.5,0.61,0.7,1
5409,5,0.07,0.12,0.18,0.25,0.32,1
5410,1,0.27,0.4,0.51,0.61,0.75,1
5411,2,0.19,0.3,0.38,0.51,0.64,2
5412,4,0.06,0.08,0.16,0.25,0.38,1
5413,5,0.03,0.06,0.1,0.15,0.27,2
5414,5,0.08,0.12,0.14,0.23,0.34,1
5415,1,0.28,0.37,0.49,0.6,0.61,1
5416,4,0.09,0.14,0.22,0.33,0.41,1
5417,3,0.13,0.25,0.33,0.41,0.49,1
5418,2,0.19,0.33,0.43,0.53,0.66,1
5419,5,0.03,0.07,0.12,0.23,0.27,4
5420,1,0.31,0.36,0.5,0.63,0.78,1
5421,2,0.2,0.32,0.51,0.64,0.77,2
5422,3,0.11,0.19,0.29,0.37,0.51,1
5423,4,0.09,0.15,0.19,0.25,0.35,1
5424,2,0.18,0.29,0.38,0.5,0.61,1
5425,3,0.06,0.13,0.26,0.39,0.52,1
5426,3,0.15,0.22,0.32,0.4,0.53,1
5427,5,0.05,0.09,0.13,0.19,0.32,2
5428,5,0.05,0.07,0.12,0.17,0.31,2
5429,1,0.31,0.41,0.51,0.61,0.75,1
5430,2,0.24,0.3,0.45,0.58,0.71,1
5431,5,0.06,0.09,0.13,0.2,0.33,1
5432,5,0.03,0.05,0.08,0.16,0.29,1
5433,1,0.3,0.4,0.44,0.53,0.58,1
5434,5,0.05,0.07,0.1,0.21,0.3,1
5435,5,0.05,0.11,0.13,0.23,0.33,1
5436,1,0.29,0.41,0.46,0.61,0.7,1
5437,2,0.13,0.26,0.35,0.48,0.62,1
5438,5,0.06,0.08,0.15,0.24,0.31,1
5439,2,0.16,0.31,0.41,0.55,0.59,1
5440,3,0.14,0.17,0.26,0.39,0.51,1
5441,2,0.26,0.33,0.36,0.45,0.53,1
5442,4,0.08,0.1,0.16,0.28,0.4,1
5443,1,0.32,0.4,0.46,0.59,0.73,1
5444,1,0.34,0.48,0.53,0.63,0.73,1
5445,4,0.06,0.09,0.15,0.3,0.39,1
5446,1,0.35,0.46,0.62,0.76,0.8,1
5447,4,0.09,0.17,0.23,0.32,0.44,1
5448,1,0.34,0.42,0.55,0.68,0.77,1
5449,2,0.21,0.31,0.41,0.5,0.61,1
5450,2,0.24,0.32,0.42,0.53,0.62,1
5451,2,0.23,0.33,0.4,0.51,0.66,1
5452,5,0.05,0.08,0.11,0.2,0.28,1
5453,2,0.18,0.3,0.43,0.57,0.67,1
5454,5,0.04,0.09,0.14,0.23,0.31,1
5455,3,0.14,0.2,0.32,0.39,0.48,1
5456,5,0.04,0.07,0.1,0.15,0.25,1
5457,4,0.1,0.17,0.22,0.31,0.37,1
5458,1,0.3,0.4,0.51,0.66,0.72,1
5459,2,0.25,0.34,0.43,0.56,0.62,1
5460,2,0.23,0.27,0.35,0.46,0.54,2
5461,2,0.15,0.28,0.35,0.48,0.52,1
5462,5,0.05,0.11,0.13,0.23,0.35,1
5463,3,0.17,0.22,0.32,0.37,0.49,1
5464,1,0.3,0.38,0.49,0.6,0.7,1
5465,3,0.11,0.15,0.27,0.33,0.43,1
5466,1,0.26,0.35,0.44,0.56,0.68,1
5467,4,0.04,0.08,0.14,0.28,0.42,2
5468,1,0.27,0.33,0.43,0.44,0.49,1
5469,1,0.34,0.41,0.45,0.59,0.65,1
5470,3,0.15,0.24,0.33,0.43,0.56,1
5471,5,0.05,0.06,0.11,0.2,0.32,1
5472,2,0.18,0.28,0.38,0.49,0.55,1
5473,3,0.13,0.22,0.28,0.36,0.48,1
5474,1,0.34,0.48,0.57,0.71,0.77,1
5475,5,0.05,0.07,0.12,0.19,0.25,3
5476,5,0.04,0.07,0.11,0.15,0.27,1
5477,3,0.13,0.2,0.33,0.41,0.47,1
5478,2,0.16,0.27,0.36,0.48,0.59,1
5479,4,0.06,0.09,0.17,0.27,0.38,1
5480,3,0.11,0.15,0.26,0.4,0.49,1
5481,1,0.35,0.39,0.51,0.6,0.75,1
5482,3,0.17,0.22,0.34,0.45,0.57,1
5483,3,0.11,0.18,0.26,0.38,0.52,1
5484,1,0.25,0.35,0.45,0.57,0.68,1
5485,3,0.17,0.23,0.29,0.38,0.49,1
5486,1,0.26,0.36,0.45,0.56,0.68,2
5487,4,0.13,0.18,0.23,0.27,0.36,1
5488,1,0.3,0.44,0.55,0.66,0.77,1
5489,1,0.33,0.46,0.51,0.64,0.72,1
5490,4,0.1,0.18,0.23,0.34,0.44,1
5491,4,0.08,0.1,0.18,0.27,0.36,1
5492,1,0.29,0.43,0.55,0.63,0.7,1
5493,4,0.08,0.13,0.18,0.26,0.39,1
5494,5,0.04,0.08,0.15,0.2,0.32,1
5495,5,0.04,0.08,0.12,0.2,0.3,1
5496,2,0.26,0.33,0.38,0.47,0.58,1
5497,1,0.33,0.46,0.57,0.61,0.72,1
5498,4,0.07,0.11,0.18,0.27,0.36,1
5499,2,0.25,0.32,0.44,0.48,0.57,1
5500,3,0.1,0.19,0.29,0.36,0.47,1
5501,2,0.19,0.28,0.34,0.49,0.5,3
5502,1,0.32,0.4,0.54,0.66,0.76,1
5503,2,0.22,0.31,0.42,0.56,0.67,4
5504,1,0.32,0.43,0.52,0.62,0.72,1
5505,3,0.14,0.18,0.3,0.4,0.55,1
5506,1,0.31,0.43,0.52,0.62,0.78,1
5507,4,0.1,0.15,0.19,0.29,0.38,1
5508,3,0.12,0.16,0.3,0.42,0.58,1
5509,4,0.04,0.1,0.21,0.3,0.41,1
5510,1,0.34,0.4,0.5,0.58,0.65,2
5511,2,0.17,0.28,0.39,0.48,0.6,1
5512,2,0.15,0.29,0.43,0.59,0.7,1
5513,2,0.2,0.27,0.4,0.46,0.52,1
5514,2,0.21,0.3,0.46,0.57,0.67,1
5515,1,0.29,0.39,0.53,0.61,0.72,1
5516,4,0.15,0.18,0.23,0.3,0.42,1
5517,5,0.02,0.06,0.1,0.17,0.28,1
5518,5,0.06,0.1,0.14,0.23,0.27,1
5519,3,0.15,0.26,0.32,0.38,0.54,1
5520,4,0.11,0.16,0.22,0.34,0.42,1
5521,4,0.05,0.1,0.15,0.3,0.41,1
5522,3,0.15,0.24,0.35,0.43,0.54,1
5523,2,0.16,0.27,0.36,0.44,0.51,1
5524,1,0.34,0.42,0.5,0.61,0.7,1
5525,3,0.14,0.24,0.29,0.49,0.62,1
5526,1,0.31,0.41,0.48,0.57,0.72,1
5527,1,0.32,0.45,0.53,0.65,0.72,2
5528,4,0.09,0.12,0.21,0.32,0.42,1
5529,2,0.16,0.32,0.45,0.52,0.6,1
5530,2,0.22,0.3,0.37,0.49,0.57,1
5531,5,0.04,0.06,0.1,0.16,0.26,1
5532,1,0.35,0.54,0.66,0.74,0.79,1
5533,1,0.28,0.42,0.52,0.58,0.67,1
5534,1,0.35,0.45,0.56,0.68,0.73,1
5535,5,0.08,0.1,0.19,0.24,0.32,1
5536,2,0.22,0.33,0.39,0.41,0.56,1
5537,1,0.32,0.45,0.55,0.72,0.79,1
5538,1,0.28,0.45,0.58,0.64,0.74,1
5539,1,0.34,0.38,0.49,0.66,0.72,1
5540,2,0.15,0.27,0.33,0.41,0.53,2
5541,4,0.06,0.11,0.2,0.27,0.36,2
5542,1,0.31,0.44,0.56,0.69,0.76,1
5543,3,0.14,0.19,0.27,0.39,0.45,1
5544,2,0.18,0.32,0.45,0.57,0.67,1
5545,5,0.04,0.09,0.16,0.25,0.33,1
5546,2,0.17,0.3,0.45,0.54,0.66,1
5547,3,0.11,0.17,0.28,0.37,0.41,1
5548,1,0.32,0.44,0.5,0.63,0.74,1
5549,1,0.35,0.48,0.57,0.63,0.74,1
5550,4,0.13,0.19,0.24,0.3,0.38,1
5551,3,0.15,0.23,0.33,0.45,0.58,1
5552,3,0.09,0.15,0.29,0.47,0.63,2
5553,5,0.03,0.05,0.08,0.18,0.28,1
5554,5,0.04,0.06,0.09,0.16,0.28,2
5555,2,0.21,0.33,0.39,0.52,0.64,1
5556,2,0.24,0.31,0.42,0.52,0.62,1
5557,2,0.15,0.27,0.36,0.48,0.57,1
5558,4,0.03,0.07,0.17,0.3,0.38,1
5559,1,0.26,0.35,0.45,0.52,0.61,1
5560,2,0.19,0.33,0.39,0.5,0.58,2
5561,3,0.11,0.19,0.3,0.33,0.44,1
5562,3,0.12,0.19,0.29,0.38,0.49,2
5563,5,0.02,0.05,0.08,0.15,0.29,1
5564,5,0.03,0.06,0.1,0.21,0.32,1
5565,4,0.04,0.07,0.15,0.25,0.39,1
5566,2,0.21,0.31,0.4,0.49,0.62,1
5567,1,0.29,0.4,0.55,0.69,0.79,1
5568,2,0.19,0.29,0.43,0.54,0.58,1
5569,2,0.19,0.33,0.45,0.54,0.65,1
5570,4,0.09,0.12,0.18,0.31,0.4,1
5571,2,0.25,0.34,0.45,0.53,0.64,1
5572,5,0.03,0.05,0.13,0.19,0.29,1
5573,1,0.3,0.36,0.44,0.53,0.6,1
5574,5,0.05,0.09,0.13,0.18,0.27,1
5575,2,0.2,0.3,0.37,0.53,0.59,1
5576,1,0.32,0.4,0.51,0.67,0.74,1
5577,1,0.34,0.44,0.54,0.71,0.79,1
5578,1,0.29,0.43,0.53,0.61,0.75,1
5579,4,0.04,0.09,0.15,0.29,0.37,1
5580,5,0.05,0.08,0.11,0.18,0.29,1
5581,4,0.09,0.13,0.19,0.32,0.43,1
5582,5,0.1,0.13,0.17,0.26,0.31,1
5583,4,0.04,0.09,0.18,0.34,0.46,2
5584,3,0.14,0.25,0.34,0.47,0.56,1
5585,5,0.05,0.07,0.13,0.17,0.28,1
5586,1,0.27,0.37,0.42,0.52,0.64,1
5587,4,0.06,0.09,0.15,0.28,0.34,1
5588,2,0.22,0.34,0.4,0.49,0.63,1
5589,5,0.03,0.06,0.11,0.18,0.25,1
5590,3,0.11,0.15,0.25,0.37,0.5,1
5591,4,0.11,0.13,0.2,0.27,0.33,2
5592,3,0.07,0.16,0.33,0.42,0.49,1
5593,4,0.13,0.17,0.22,0.29,0.44,1
5594,1,0.28,0.44,0.55,0.66,0.76,1
5595,1,0.29,0.48,0.67,0.77,0.81,1
5596,3,0.09,0.13,0.26,0.35,0.53,1
5597,4,0.07,0.14,0.19,0.28,0.42,1
5598,2,0.22,0.29,0.37,0.49,0.62,1
5599,3,0.11,0.19,0.26,0.36,0.5,1
5600,3,0.12,0.19,0.29,0.4,0.44,1
5601,5,0.07,0.11,0.13,0.2,0.29,1
5602,2,0.25,0.34,0.48,0.58,0.63,1
5603,2,0.25,0.34,0.54,0.6,0.66,1
5604,5,0.04,0.07,0.11,0.19,0.31,1
5605,2,0.17,0.28,0.35,0.5,0.66,1
5606,4,0.05,0.1,0.17,0.27,0.39,1
5607,4,0.06,0.09,0.18,0.26,0.35,1
5608,3,0.1,0.22,0.33,0.46,0.57,3
5609,2,0.18,0.25,0.35,0.47,0.59,1
5610,1,0.32,0.41,0.44,0.56,0.62,1
5611,4,0.07,0.13,0.18,0.32,0.46,3
5612,2,0.19,0.31,0.37,0.42,0.54,1
5613,2,0.2,0.28,0.36,0.46,0.58,1
5614,2,0.23,0.31,0.39,0.48,0.56,1
5615,4,0.09,0.14,0.17,0.29,0.44,1
5616,3,0.12,0.2,0.29,0.4,0.55,1
5617,2,0.18,0.27,0.41,0.54,0.68,1
5618,2,0.24,0.3,0.4,0.54,0.63,1
5619,3,0.13,0.21,0.34,0.46,0.55,1
5620,3,0.09,0.17,0.32,0.43,0.58,1
5621,2,0.18,0.3,0.4,0.55,0.63,1
5622,4,0.08,0.14,0.18,0.35,0.44,1
5623,3,0.13,0.22,0.35,0.45,0.51,3
5624,1,0.32,0.38,0.48,0.53,0.63,1
5625,3,0.14,0.22,0.33,0.45,0.52,1
5626,3,0.12,0.2,0.34,0.42,0.59,1
5627,5,0.03,0.05,0.07,0.14,0.27,1
5628,2,0.24,0.35,0.39,0.48,0.62,1
5629,4,0.09,0.13,0.22,0.34,0.39,1
5630,5,0.05,0.08,0.13,0.18,0.29,1
5631,2,0.2,0.3,0.4,0.5,0.62,1
5632,4,0.08,0.14,0.24,0.33,0.42,3
5633,1,0.31,0.41,0.52,0.66,0.72,1
5634,1,0.35,0.45,0.51,0.6,0.65,2
5635,2,0.21,0.29,0.4,0.51,0.63,1
5636,4,0.07,0.12,0.19,0.33,0.45,1
5637,1,0.3,0.4,0.48,0.62,0.65,4
5638,3,0.12,0.19,0.27,0.37,0.49,2
5639,3,0.1,0.22,0.34,0.41,0.55,1
5640,2,0.23,0.31,0.38,0.42,0.48,1
5641,5,0.07,0.12,0.19,0.26,0.29,1
5642,3,0.13,0.18,0.34,0.37,0.5,1
5643,1,0.26,0.37,0.52,0.63,0.74,1
5644,3,0.08,0.15,0.28,0.32,0.38,1
5645,3,0.11,0.18,0.3,0.41,0.59,1
5646,2,0.2,0.31,0.35,0.49,0.63,1
5647,3,0.17,0.23,0.28,0.38,0.48,2
5648,3,0.12,0.22,0.3,0.41,0.52,2
5649,5,0.03,0.06,0.1,0.15,0.26,1
5650,4,0.1,0.2,0.25,0.3,0.45,1
5651,4,0.09,0.16,0.27,0.32,0.38,1
5652,1,0.33,0.45,0.56,0.69,0.78,1
5653,2,0.26,0.32,0.42,0.55,0.65,1
5654,4,0.06,0.15,0.24,0.31,0.41,1
5655,1,0.28,0.4,0.45,0.56,0.71,1
5656,3,0.16,0.24,0.28,0.4,0.53,1
5657,2,0.2,0.29,0.41,0.49,0.58,1
5658,2,0.18,0.31,0.4,0.52,0.64,3
5659,2,0.22,0.31,0.39,0.5,0.62,1
5660,3,0.12,0.2,0.3,0.47,0.59,4
5661,5,0.04,0.06,0.09,0.13,0.27,1
5662,3,0.1,0.19,0.33,0.46,0.55,1
5663,1,0.33,0.44,0.48,0.65,0.8,1
5664,3,0.1,0.18,0.3,0.36,0.47,1
5665,1,0.27,0.43,0.58,0.71,0.81,1
5666,3,0.12,0.15,0.27,0.34,0.4,1
5667,2,0.26,0.29,0.36,0.51,0.59,1
5668,4,0.06,0.11,0.2,0.29,0.35,1
5669,2,0.16,0.29,0.43,0.6,0.7,1
5670,5,0.08,0.11,0.17,0.24,0.34,1
5671,2,0.2,0.3,0.47,0.6,0.68,1
5672,1,0.28,0.35,0.54,0.64,0.73,1
5673,1,0.3,0.39,0.48,0.57,0.63,1
5674,5,0.05,0.07,0.09,0.2,0.29,1
5675,5,0.04,0.07,0.12,0.15,0.27,1
5676,2,0.21,0.32,0.47,0.6,0.71,1
5677,1,0.28,0.37,0.46,0.54,0.63,1
5678,1,0.32,0.47,0.53,0.66,0.75,1
5679,2,0.15,0.28,0.37,0.46,0.62,1
5680,1,0.27,0.43,0.51,0.66,0.67,1
5681,1,0.26,0.35,0.44,0.53,0.66,1
5682,5,0.05,0.11,0.13,0.2,0.29,1
5683,4,0.05,0.09,0.17,0.26,0.37,1
5684,5,0.03,0.06,0.1,0.19,0.29,1
5685,2,0.16,0.26,0.36,0.47,0.62,1
5686,4,0.05,0.09,0.16,0.25,0.38,1
5687,5,0.02,0.03,0.07,0.17,0.32,1
5688,1,0.35,0.4,0.46,0.53,0.63,1
5689,5,0.07,0.11,0.18,0.25,0.33,1
5690,1,0.3,0.39,0.56,0.66,0.76,1
5691,1,0.29,0.39,0.46,0.53,0.62,1
5692,2,0.14,0.29,0.38,0.48,0.56,1
5693,4,0.08,0.14,0.17,0.27,0.41,1
5694,4,0.07,0.11,0.2,0.3,0.36,1
5695,2,0.15,0.27,0.37,0.42,0.55,1
5696,2,0.22,0.32,0.48,0.56,0.64,1
5697,3,0.11,0.17,0.27,0.4,0.56,1
5698,4,0.1,0.13,0.21,0.33,0.37,1
5699,2,0.14,0.31,0.39,0.45,0.53,1
5700,1,0.34,0.41,0.46,0.54,0.59,1
5701,3,0.09,0.14,0.26,0.34,0.42,2
5702,1,0.26,0.36,0.47,0.52,0.61,1
5703,2,0.22,0.32,0.39,0.56,0.64,1
5704,5,0.03,0.07,0.14,0.19,0.33,1
5705,3,0.13,0.19,0.32,0.49,0.59,1
5706,1,0.29,0.44,0.56,0.68,0.77,1
5707,3,0.14,0.19,0.3,0.4,0.54,1
5708,1,0.28,0.42,0.53,0.67,0.73,1
5709,5,0.07,0.11,0.15,0.19,0.26,1
5710,3,0.06,0.15,0.26,0.39,0.47,1
5711,5,0.03,0.06,0.13,0.19,0.27,2
5712,2,0.17,0.25,0.37,0.5,0.61,1
5713,3,0.1,0.19,0.27,0.37,0.48,2
5714,1,0.3,0.4,0.47,0.57,0.63,1
5715,5,0.04,0.07,0.12,0.18,0.31,1
5716,4,0.07,0.13,0.18,0.27,0.4,1
5717,3,0.14,0.27,0.32,0.35,0.49,1
5718,4,0.09,0.17,0.25,0.31,0.45,1
5719,5,0.05,0.1,0.16,0.22,0.35,1
5720,5,0.05,0.09,0.14,0.2,0.32,1
5721,4,0.13,0.15,0.19,0.29,0.41,1
5722,1,0.32,0.43,0.52,0.63,0.76,1
5723,2,0.16,0.27,0.39,0.52,0.62,1
5724,4,0.06,0.13,0.17,0.3,0.38,1
5725,5,0.04,0.07,0.12,0.18,0.27,1
5726,2,0.17,0.27,0.36,0.51,0.63,2
5727,1,0.26,0.39,0.55,0.67,0.77,1
5728,1,0.28,0.32,0.44,0.58,0.73,1
5729,1,0.32,0.46,0.56,0.73,0.8,1
5730,1,0.25,0.37,0.48,0.66,0.72,1
5731,2,0.22,0.32,0.38,0.49,0.6,2
5732,4,0.07,0.11,0.18,0.28,0.39,1
5733,5,0.02,0.05,0.12,0.2,0.27,1
5734,2,0.18,0.27,0.35,0.45,0.57,1
5735,4,0.07,0.13,0.19,0.34,0.43,1
5736,4,0.09,0.15,0.2,0.28,0.39,1
5737,3,0.14,0.2,0.3,0.38,0.42,1
5738,1,0.26,0.4,0.53,0.67,0.73,1
5739,4,0.04,0.08,0.14,0.26,0.42,1
5740,3,0.14,0.21,0.32,0.48,0.57,1
5741,5,0.05,0.1,0.14,0.22,0.34,1
5742,1,0.27,0.4,0.56,0.72,0.79,1
5743,4,0.07,0.12,0.16,0.29,0.37,1
5744,3,0.11,0.19,0.29,0.35,0.47,1
5745,5,0.04,0.07,0.14,0.19,0.28,2
5746,1,0.3,0.38,0.52,0.58,0.69,1
5747,2,0.2,0.3,0.4,0.53,0.66,1
5748,4,0.05,0.09,0.14,0.26,0.38,1
5749,2,0.23,0.33,0.51,0.59,0.63,1
5750,3,0.17,0.2,0.3,0.39,0.56,1
5751,3,0.08,0.17,0.26,0.37,0.47,1
5752,3,0.14,0.23,0.35,0.43,0.53,1
5753,2,0.25,0.34,0.46,0.62,0.72,1
5754,2,0.21,0.32,0.41,0.48,0.58,1
5755,4,0.08,0.12,0.2,0.29,0.34,1
5756,5,0.07,0.11,0.2,0.21,0.32,1
5757,2,0.2,0.28,0.41,0.51,0.66,1
5758,1,0.27,0.33,0.4,0.54,0.7,1
5759,5,0.04,0.05,0.1,0.17,0.25,1
5760,4,0.05,0.11,0.2,0.33,0.46,1
5761,3,0.12,0.19,0.3,0.42,0.53,1
5762,2,0.23,0.32,0.38,0.45,0.51,1
5763,4,0.08,0.17,0.23,0.28,0.34,1
5764,3,0.1,0.2,0.29,0.38,0.53,1
5765,2,0.12,0.26,0.34,0.48,0.6,1
5766,1,0.29,0.47,0.57,0.73,0.8,1
5767,4,0.03,0.07,0.13,0.29,0.43,1
5768,4,0.09,0.15,0.24,0.35,0.44,1
5769,4,0.07,0.11,0.17,0.28,0.34,1
5770,5,0.04,0.06,0.12,0.22,0.31,1
5771,2,0.24,0.32,0.41,0.53,0.63,1
5772,4,0.14,0.17,0.23,0.35,0.5,1
5773,1,0.31,0.46,0.53,0.59,0.7,1
5774,4,0.07,0.14,0.19,0.29,0.36,1
5775,5,0.05,0.11,0.12,0.2,0.28,1
5776,5,0.04,0.06,0.11,0.15,0.25,1
5777,1,0.33,0.34,0.4,0.5,0.65,1
5778,1,0.31,0.47,0.56,0.69,0.79,1
5779,4,0.08,0.12,0.16,0.27,0.39,1
5780,4,0.08,0.13,0.2,0.3,0.5,1
5781,4,0.04,0.09,0.16,0.25,0.36,2
5782,3,0.15,0.24,0.34,0.41,0.55,1
5783,5,0.03,0.05,0.11,0.19,0.31,1
5784,2,0.19,0.35,0.43,0.6,0.72,1
5785,3,0.14,0.17,0.31,0.39,0.45,2
5786,4,0.05,0.06,0.14,0.26,0.39,1
5787,2,0.21,0.26,0.39,0.51,0.62,2
5788,1,0.33,0.37,0.44,0.56,0.63,2
5789,4,0.07,0.14,0.24,0.35,0.43,1
5790,2,0.18,0.3,0.36,0.46,0.58,1
5791,1,0.26,0.39,0.51,0.59,0.72,1
5792,4,0.06,0.11,0.22,0.35,0.46,1
5793,5,0.06,0.07,0.11,0.2,0.27,1
5794,3,0.11,0.18,0.29,0.42,0.53,1
5795,4,0.08,0.12,0.18,0.31,0.41,1
5796,2,0.23,0.32,0.4,0.5,0.63,1
5797,5,0.03,0.05,0.09,0.14,0.3,1
5798,4,0.04,0.08,0.16,0.26,0.38,1
5799,5,0.05,0.08,0.15,0.18,0.28,1
5800,1,0.33,0.49,0.65,0.78,0.85,1
5801,4,0.08,0.11,0.2,0.3,0.41,1
5802,2,0.23,0.32,0.46,0.56,0.65,1
5803,1,0.31,0.34,0.46,0.58,0.67,1
5804,5,0.06,0.09,0.13,0.21,0.34,1
5805,5,0.05,0.07,0.13,0.17,0.26,1
5806,1,0.31,0.39,0.45,0.6,0.72,1
5807,1,0.29,0.39,0.51,0.6,0.66,1
5808,4,0.06,0.13,0.23,0.35,0.43,2
5809,3,0.12,0.2,0.31,0.51,0.65,1
5810,3,0.08,0.17,0.25,0.37,0.44,1
5811,4,0.08,0.15,0.21,0.3,0.41,1
5812,2,0.14,0.25,0.36,0.47,0.58,1
5813,5,0.05,0.08,0.14,0.2,0.27,1
5814,2,0.26,0.31,0.41,0.5,0.59,1
5815,5,0.04,0.06,0.13,0.2,0.28,1
5816,2,0.22,0.31,0.48,0.63,0.77,2
5817,4,0.09,0.14,0.23,0.26,0.43,1
5818,1,0.33,0.43,0.55,0.64,0.72,1
5819,1,0.34,0.43,0.5,0.61,0.72,1
5820,3,0.13,0.2,0.32,0.47,0.61,1
5821,3,0.15,0.23,0.29,0.41,0.44,1
5822,4,0.09,0.15,0.21,0.33,0.42,2
5823,2,0.19,0.32,0.34,0.5,0.51,1
5824,3,0.07,0.15,0.29,0.4,0.49,1
5825,5,0.03,0.04,0.08,0.16,0.3,1
5826,1,0.33,0.49,0.57,0.68,0.77,1
5827,2,0.2,0.32,0.45,0.5,0.62,2
5828,1,0.27,0.33,0.45,0.49,0.62,1
5829,2,0.16,0.27,0.37,0.43,0.47,1
5830,3,0.07,0.14,0.28,0.45,0.51,1
5831,1,0.3,0.42,0.56,0.67,0.73,1
5832,2,0.2,0.31,0.43,0.49,0.6,1
5833,2,0.2,0.32,0.37,0.45,0.53,1
