"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
6117,4,0.16,0.19,0.25,0.29,0.34,1
6118,4,0.2,0.23,0.26,0.32,0.34,1
6119,5,0.15,0.18,0.19,0.23,0.28,1
6120,2,0.29,0.3,0.35,0.41,0.48,1
6121,1,0.32,0.35,0.42,0.48,0.54,1
6122,1,0.3,0.36,0.43,0.49,0.56,3
6123,5,0.16,0.21,0.25,0.28,0.3,1
6124,5,0.15,0.17,0.21,0.26,0.32,1
6125,2,0.23,0.28,0.32,0.37,0.41,1
6126,5,0.17,0.19,0.2,0.26,0.3,1
6127,4,0.17,0.21,0.24,0.3,0.34,1
6128,5,0.15,0.17,0.21,0.26,0.31,1
6129,3,0.22,0.25,0.31,0.33,0.37,2
6130,2,0.25,0.3,0.35,0.41,0.48,1
6131,2,0.23,0.3,0.35,0.39,0.43,1
6132,5,0.13,0.18,0.19,0.27,0.3,1
6133,5,0.09,0.12,0.17,0.22,0.28,1
6134,4,0.13,0.17,0.22,0.29,0.35,1
6135,1,0.29,0.36,0.4,0.46,0.5,1
6136,5,0.13,0.16,0.19,0.24,0.32,1
6137,3,0.21,0.25,0.31,0.38,0.47,2
6138,4,0.19,0.22,0.27,0.28,0.34,2
6139,5,0.12,0.15,0.19,0.24,0.28,1
6140,4,0.19,0.21,0.25,0.32,0.39,1
6141,2,0.23,0.28,0.33,0.39,0.41,1
6142,4,0.15,0.18,0.22,0.29,0.35,1
6143,5,0.12,0.15,0.21,0.26,0.29,1
6144,1,0.31,0.39,0.44,0.5,0.55,1
6145,3,0.22,0.26,0.32,0.36,0.44,2
6146,2,0.23,0.31,0.36,0.41,0.45,1
6147,4,0.18,0.23,0.27,0.32,0.35,1
6148,1,0.28,0.34,0.39,0.45,0.52,1
6149,5,0.11,0.15,0.2,0.26,0.3,2
6150,2,0.26,0.31,0.38,0.43,0.45,1
6151,2,0.25,0.3,0.38,0.41,0.48,1
6152,4,0.13,0.17,0.2,0.28,0.32,1
6153,5,0.15,0.19,0.23,0.28,0.31,1
6154,5,0.14,0.17,0.19,0.24,0.29,1
6155,4,0.16,0.19,0.23,0.29,0.38,2
6156,3,0.19,0.22,0.3,0.32,0.42,2
6157,1,0.32,0.38,0.42,0.5,0.53,1
6158,2,0.25,0.3,0.33,0.43,0.49,1
6159,2,0.23,0.31,0.35,0.41,0.49,1
6160,3,0.2,0.25,0.3,0.37,0.41,1
6161,5,0.14,0.16,0.21,0.27,0.32,1
6162,1,0.29,0.34,0.37,0.44,0.49,1
6163,2,0.28,0.31,0.36,0.41,0.47,2
6164,5,0.17,0.19,0.25,0.27,0.3,1
6165,4,0.14,0.2,0.25,0.32,0.37,1
6166,4,0.2,0.22,0.27,0.31,0.36,1
6167,3,0.18,0.21,0.3,0.33,0.38,1
6168,5,0.1,0.14,0.21,0.24,0.29,1
6169,4,0.17,0.21,0.24,0.29,0.34,1
6170,2,0.26,0.32,0.37,0.39,0.46,1
6171,1,0.31,0.37,0.38,0.44,0.5,1
6172,3,0.2,0.25,0.32,0.35,0.38,1
6173,3,0.19,0.24,0.29,0.35,0.4,1
6174,1,0.3,0.35,0.42,0.49,0.57,1
6175,2,0.25,0.3,0.36,0.42,0.48,1
6176,4,0.15,0.21,0.23,0.3,0.37,1
6177,2,0.25,0.28,0.33,0.38,0.41,1
6178,2,0.26,0.32,0.39,0.49,0.57,1
6179,5,0.12,0.16,0.19,0.23,0.32,1
6180,3,0.2,0.24,0.3,0.34,0.37,1
6181,5,0.1,0.13,0.18,0.23,0.31,1
6182,2,0.23,0.28,0.35,0.38,0.43,2
6183,3,0.21,0.24,0.29,0.33,0.37,1
6184,2,0.23,0.28,0.32,0.36,0.44,1
6185,3,0.21,0.25,0.31,0.34,0.39,1
6186,4,0.18,0.21,0.25,0.29,0.37,1
6187,2,0.26,0.3,0.34,0.42,0.51,1
6188,2,0.24,0.32,0.38,0.45,0.5,1
6189,5,0.17,0.2,0.24,0.28,0.31,1
6190,5,0.1,0.13,0.16,0.24,0.29,2
6191,1,0.28,0.35,0.42,0.51,0.55,1
6192,5,0.14,0.16,0.2,0.23,0.29,1
6193,1,0.3,0.37,0.42,0.44,0.5,1
6194,5,0.14,0.17,0.21,0.24,0.28,1
6195,5,0.16,0.19,0.22,0.27,0.32,1
6196,2,0.28,0.3,0.31,0.34,0.4,2
6197,4,0.17,0.2,0.24,0.29,0.34,1
6198,5,0.18,0.21,0.24,0.27,0.32,1
6199,2,0.22,0.28,0.32,0.33,0.39,1
6200,4,0.14,0.17,0.22,0.29,0.33,1
6201,5,0.09,0.13,0.16,0.21,0.28,1
6202,4,0.19,0.25,0.27,0.31,0.37,1
6203,2,0.25,0.29,0.36,0.41,0.49,1
6204,5,0.17,0.19,0.21,0.24,0.29,1
6205,4,0.22,0.24,0.27,0.31,0.37,1
6206,4,0.19,0.22,0.27,0.3,0.34,1
6207,2,0.26,0.3,0.36,0.43,0.44,1
6208,4,0.17,0.22,0.26,0.32,0.35,1
6209,3,0.2,0.26,0.3,0.35,0.39,1
6210,4,0.15,0.18,0.23,0.28,0.33,2
6211,1,0.3,0.34,0.41,0.48,0.55,1
6212,1,0.32,0.36,0.43,0.49,0.53,1
6213,5,0.14,0.18,0.2,0.25,0.28,1
6214,5,0.12,0.14,0.19,0.26,0.29,2
6215,3,0.2,0.24,0.3,0.36,0.42,1
6216,2,0.23,0.29,0.35,0.38,0.43,5
6217,5,0.14,0.18,0.21,0.28,0.3,1
6218,3,0.19,0.22,0.28,0.34,0.39,1
6219,1,0.28,0.32,0.38,0.47,0.53,3
6220,2,0.25,0.29,0.33,0.4,0.45,2
6221,3,0.18,0.24,0.3,0.36,0.41,1
6222,1,0.31,0.36,0.41,0.45,0.51,1
6223,1,0.28,0.32,0.37,0.44,0.5,1
6224,3,0.17,0.25,0.32,0.36,0.41,1
6225,4,0.17,0.22,0.26,0.31,0.38,1
6226,5,0.14,0.18,0.22,0.27,0.31,1
6227,5,0.13,0.15,0.18,0.22,0.28,1
6228,5,0.12,0.14,0.19,0.23,0.3,1
6229,5,0.15,0.17,0.21,0.26,0.29,1
6230,2,0.24,0.3,0.37,0.44,0.45,2
6231,2,0.27,0.29,0.32,0.38,0.44,1
6232,4,0.16,0.21,0.25,0.31,0.36,2
6233,5,0.17,0.2,0.23,0.27,0.32,1
6234,4,0.19,0.22,0.25,0.31,0.38,2
6235,2,0.21,0.28,0.34,0.38,0.42,2
6236,4,0.13,0.19,0.23,0.29,0.35,1
6237,4,0.15,0.2,0.24,0.3,0.34,1
6238,5,0.16,0.19,0.22,0.24,0.32,1
6239,2,0.26,0.31,0.38,0.43,0.49,1
6240,1,0.3,0.35,0.38,0.4,0.44,1
6241,2,0.23,0.28,0.34,0.38,0.45,2
6242,5,0.14,0.18,0.21,0.27,0.29,1
6243,3,0.21,0.27,0.3,0.38,0.46,1
6244,1,0.32,0.36,0.43,0.51,0.54,1
6245,1,0.32,0.37,0.4,0.46,0.54,1
6246,5,0.15,0.17,0.22,0.26,0.31,1
6247,5,0.1,0.13,0.17,0.22,0.29,1
6248,4,0.2,0.24,0.28,0.31,0.34,2
6249,3,0.21,0.26,0.3,0.35,0.4,1
6250,5,0.15,0.18,0.2,0.25,0.3,1
6251,3,0.23,0.26,0.31,0.36,0.43,1
6252,4,0.18,0.2,0.25,0.29,0.34,1
6253,2,0.26,0.31,0.37,0.42,0.49,1
6254,2,0.25,0.31,0.36,0.39,0.43,1
6255,5,0.12,0.16,0.19,0.25,0.28,1
6256,3,0.21,0.26,0.32,0.41,0.45,1
6257,1,0.31,0.38,0.45,0.49,0.55,1
6258,1,0.3,0.34,0.42,0.49,0.54,1
6259,2,0.25,0.3,0.34,0.37,0.42,1
6260,1,0.29,0.35,0.42,0.48,0.55,1
6261,2,0.21,0.28,0.33,0.38,0.45,1
6262,5,0.15,0.19,0.23,0.27,0.31,1
6263,2,0.23,0.3,0.35,0.37,0.39,1
6264,5,0.17,0.18,0.21,0.26,0.32,1
6265,2,0.26,0.3,0.35,0.4,0.48,2
6266,3,0.2,0.26,0.31,0.37,0.42,1
6267,3,0.21,0.24,0.32,0.37,0.42,1
6268,5,0.11,0.15,0.17,0.23,0.28,1
6269,3,0.18,0.23,0.28,0.34,0.41,1
6270,4,0.2,0.22,0.27,0.31,0.35,1
6271,2,0.25,0.32,0.39,0.45,0.55,1
6272,3,0.21,0.24,0.29,0.33,0.36,1
6273,2,0.23,0.3,0.35,0.39,0.41,1
6274,5,0.16,0.18,0.21,0.26,0.32,1
6275,2,0.23,0.3,0.35,0.42,0.51,1
6276,5,0.13,0.16,0.21,0.24,0.3,1
6277,5,0.09,0.11,0.16,0.21,0.28,1
6278,2,0.27,0.31,0.38,0.42,0.47,1
6279,4,0.15,0.18,0.23,0.28,0.34,1
6280,1,0.29,0.33,0.36,0.43,0.49,1
6281,2,0.25,0.31,0.35,0.4,0.47,1
6282,2,0.27,0.3,0.35,0.39,0.46,1
6283,1,0.31,0.36,0.38,0.45,0.49,1
6284,4,0.16,0.2,0.28,0.31,0.41,1
6285,4,0.16,0.2,0.27,0.32,0.33,1
6286,1,0.28,0.33,0.38,0.44,0.53,1
6287,3,0.23,0.27,0.32,0.4,0.49,1
6288,1,0.31,0.37,0.42,0.51,0.58,1
6289,4,0.12,0.17,0.23,0.29,0.34,1
6290,2,0.25,0.29,0.36,0.43,0.49,1
6291,3,0.2,0.25,0.29,0.31,0.36,1
6292,4,0.19,0.24,0.25,0.32,0.38,2
6293,4,0.17,0.21,0.26,0.3,0.34,1
6294,5,0.16,0.19,0.22,0.26,0.3,1
6295,5,0.12,0.14,0.19,0.22,0.3,1
6296,3,0.18,0.25,0.29,0.33,0.4,1
6297,2,0.25,0.28,0.35,0.42,0.47,1
6298,1,0.31,0.36,0.43,0.46,0.52,1
6299,5,0.12,0.16,0.2,0.26,0.29,1
6300,5,0.14,0.17,0.23,0.26,0.31,1
6301,1,0.31,0.36,0.41,0.48,0.56,1
6302,4,0.14,0.17,0.22,0.29,0.34,1
6303,1,0.29,0.35,0.39,0.45,0.52,1
6304,1,0.3,0.36,0.39,0.41,0.49,1
6305,2,0.24,0.3,0.33,0.35,0.4,1
6306,2,0.23,0.31,0.37,0.41,0.45,1
6307,4,0.15,0.2,0.24,0.31,0.35,1
6308,3,0.22,0.26,0.3,0.33,0.37,1
6309,5,0.13,0.18,0.22,0.27,0.32,1
6310,2,0.26,0.31,0.37,0.44,0.49,2
6311,1,0.32,0.38,0.45,0.52,0.58,1
6312,5,0.12,0.14,0.18,0.22,0.28,1
6313,4,0.15,0.19,0.24,0.29,0.38,1
6314,1,0.29,0.35,0.41,0.45,0.48,1
6315,5,0.15,0.16,0.18,0.24,0.3,1
6316,1,0.28,0.35,0.42,0.48,0.55,1
6317,2,0.26,0.32,0.38,0.47,0.49,1
6318,3,0.2,0.22,0.3,0.34,0.36,3
6319,2,0.26,0.31,0.37,0.4,0.45,1
6320,1,0.31,0.36,0.41,0.43,0.5,1
6321,2,0.25,0.29,0.36,0.41,0.48,1
6322,4,0.18,0.21,0.25,0.3,0.35,1
6323,2,0.23,0.31,0.36,0.41,0.49,1
6324,2,0.26,0.31,0.36,0.41,0.44,1
6325,3,0.22,0.27,0.32,0.38,0.44,1
6326,4,0.18,0.23,0.27,0.31,0.37,1
6327,2,0.22,0.3,0.35,0.41,0.45,1
6328,3,0.22,0.27,0.32,0.37,0.43,1
6329,3,0.22,0.27,0.31,0.38,0.42,2
6330,5,0.15,0.18,0.2,0.26,0.3,1
6331,4,0.17,0.21,0.24,0.29,0.34,1
6332,2,0.23,0.3,0.36,0.39,0.44,1
6333,4,0.15,0.2,0.24,0.31,0.37,1
6334,4,0.18,0.22,0.27,0.32,0.34,1
6335,1,0.32,0.39,0.46,0.54,0.61,1
6336,1,0.31,0.37,0.42,0.47,0.56,2
6337,5,0.1,0.14,0.19,0.26,0.28,1
6338,4,0.16,0.2,0.24,0.29,0.33,1
6339,1,0.28,0.34,0.39,0.44,0.5,1
6340,2,0.23,0.29,0.33,0.37,0.4,1
6341,3,0.18,0.24,0.31,0.39,0.42,1
6342,4,0.19,0.23,0.26,0.3,0.37,1
6343,4,0.15,0.19,0.22,0.3,0.36,1
6344,2,0.25,0.31,0.34,0.37,0.46,1
6345,1,0.29,0.36,0.43,0.47,0.53,1
6346,3,0.19,0.26,0.31,0.34,0.39,1
6347,1,0.3,0.38,0.46,0.51,0.54,1
6348,3,0.17,0.23,0.29,0.35,0.43,2
6349,4,0.14,0.18,0.24,0.31,0.37,1
6350,5,0.12,0.13,0.16,0.2,0.28,1
6351,3,0.21,0.24,0.28,0.33,0.36,1
6352,5,0.15,0.19,0.24,0.26,0.31,1
6353,3,0.21,0.25,0.31,0.38,0.46,3
6354,5,0.15,0.17,0.2,0.25,0.29,1
6355,5,0.13,0.16,0.2,0.25,0.31,1
6356,2,0.26,0.31,0.4,0.49,0.53,1
6357,1,0.29,0.35,0.41,0.47,0.52,1
6358,5,0.19,0.21,0.23,0.26,0.32,1
6359,2,0.24,0.28,0.35,0.41,0.48,1
6360,3,0.2,0.27,0.32,0.38,0.46,1
6361,4,0.14,0.19,0.22,0.28,0.34,1
6362,4,0.22,0.24,0.26,0.3,0.38,1
6363,4,0.17,0.18,0.23,0.3,0.33,1
6364,2,0.27,0.32,0.36,0.41,0.45,1
6365,1,0.28,0.33,0.4,0.45,0.54,1
6366,5,0.17,0.19,0.24,0.27,0.3,1
6367,1,0.28,0.34,0.4,0.44,0.46,1
6368,5,0.14,0.17,0.21,0.25,0.31,1
6369,5,0.11,0.15,0.2,0.22,0.28,2
6370,4,0.17,0.2,0.24,0.31,0.37,1
6371,4,0.18,0.22,0.28,0.3,0.36,1
6372,5,0.16,0.19,0.22,0.26,0.32,1
6373,3,0.18,0.24,0.29,0.33,0.42,2
6374,4,0.17,0.22,0.27,0.32,0.37,2
6375,5,0.12,0.15,0.2,0.28,0.3,1
6376,2,0.27,0.32,0.39,0.4,0.44,1
6377,1,0.28,0.35,0.41,0.49,0.55,1
6378,2,0.23,0.29,0.34,0.38,0.44,1
6379,5,0.12,0.17,0.22,0.27,0.3,1
6380,1,0.32,0.37,0.44,0.52,0.53,1
6381,1,0.31,0.36,0.41,0.45,0.49,1
6382,2,0.24,0.3,0.34,0.38,0.46,1
6383,4,0.16,0.21,0.25,0.3,0.35,1
6384,2,0.24,0.31,0.35,0.42,0.45,1
6385,5,0.16,0.21,0.24,0.27,0.3,2
6386,2,0.26,0.32,0.37,0.4,0.46,1
6387,1,0.29,0.32,0.35,0.4,0.45,1
6388,4,0.2,0.23,0.26,0.32,0.37,1
6389,5,0.14,0.16,0.21,0.26,0.32,1
6390,5,0.13,0.18,0.21,0.26,0.32,1
6391,2,0.23,0.3,0.34,0.4,0.45,1
6392,5,0.14,0.18,0.21,0.25,0.29,1
6393,5,0.11,0.15,0.18,0.23,0.28,1
6394,5,0.13,0.16,0.19,0.23,0.3,1
6395,5,0.17,0.2,0.23,0.27,0.3,1
6396,2,0.26,0.32,0.38,0.44,0.49,1
6397,4,0.23,0.25,0.26,0.32,0.39,1
6398,1,0.32,0.4,0.44,0.51,0.55,1
6399,2,0.26,0.31,0.36,0.39,0.46,1
6400,1,0.3,0.37,0.43,0.5,0.54,1
6401,4,0.14,0.2,0.25,0.31,0.36,1
6402,5,0.13,0.16,0.19,0.27,0.31,1
6403,3,0.22,0.24,0.28,0.33,0.37,1
6404,1,0.3,0.34,0.39,0.43,0.5,1
6405,5,0.17,0.21,0.23,0.27,0.31,1
6406,5,0.18,0.21,0.25,0.26,0.32,1
6407,2,0.25,0.29,0.34,0.41,0.49,1
6408,1,0.32,0.37,0.43,0.48,0.51,1
6409,4,0.17,0.19,0.26,0.29,0.33,2
6410,1,0.29,0.34,0.41,0.44,0.47,1
6411,2,0.25,0.29,0.33,0.39,0.46,1
6412,2,0.25,0.31,0.36,0.45,0.52,1
6413,4,0.16,0.2,0.24,0.29,0.34,1
6414,1,0.3,0.33,0.38,0.42,0.46,1
6415,3,0.19,0.25,0.31,0.33,0.38,1
6416,3,0.24,0.26,0.32,0.37,0.41,1
6417,5,0.11,0.13,0.17,0.23,0.28,1
6418,4,0.16,0.19,0.23,0.28,0.33,1
6419,2,0.24,0.31,0.36,0.4,0.45,1
6420,3,0.21,0.24,0.28,0.33,0.37,1
6421,2,0.27,0.31,0.36,0.42,0.49,1
6422,2,0.26,0.29,0.33,0.39,0.46,1
6423,3,0.2,0.24,0.3,0.35,0.39,1
6424,5,0.14,0.15,0.19,0.24,0.29,1
6425,3,0.22,0.26,0.32,0.37,0.41,1
6426,5,0.15,0.17,0.22,0.25,0.28,2
6427,3,0.21,0.25,0.32,0.39,0.45,1
6428,4,0.16,0.22,0.25,0.32,0.4,1
6429,2,0.24,0.28,0.34,0.38,0.45,1
6430,3,0.21,0.26,0.32,0.36,0.43,1
6431,4,0.17,0.2,0.22,0.29,0.32,1
6432,3,0.2,0.23,0.3,0.37,0.4,1
6433,5,0.11,0.15,0.19,0.25,0.28,1
6434,3,0.22,0.25,0.3,0.35,0.4,1
6435,4,0.2,0.21,0.24,0.32,0.37,1
6436,1,0.3,0.34,0.41,0.48,0.55,1
6437,3,0.21,0.26,0.32,0.38,0.41,1
6438,1,0.3,0.36,0.4,0.41,0.48,1
6439,1,0.29,0.34,0.41,0.45,0.5,1
6440,2,0.27,0.31,0.35,0.42,0.48,1
6441,4,0.18,0.22,0.27,0.31,0.39,1
6442,5,0.14,0.17,0.21,0.26,0.3,1
6443,5,0.14,0.19,0.23,0.28,0.31,1
6444,4,0.12,0.16,0.21,0.29,0.37,1
6445,3,0.18,0.23,0.29,0.31,0.32,1
6446,4,0.16,0.2,0.27,0.3,0.35,1
6447,2,0.24,0.3,0.35,0.41,0.47,2
6448,2,0.28,0.31,0.38,0.42,0.46,1
6449,2,0.24,0.28,0.33,0.37,0.39,1
6450,3,0.25,0.27,0.31,0.37,0.41,1
6451,4,0.17,0.21,0.26,0.28,0.33,1
6452,4,0.18,0.23,0.29,0.3,0.38,1
6453,3,0.21,0.27,0.32,0.39,0.48,2
6454,2,0.25,0.29,0.36,0.39,0.41,1
6455,4,0.17,0.21,0.27,0.32,0.39,2
6456,1,0.31,0.37,0.42,0.47,0.52,1
6457,1,0.28,0.33,0.41,0.46,0.54,1
6458,2,0.24,0.29,0.34,0.39,0.4,1
6459,1,0.31,0.37,0.42,0.44,0.53,1
6460,1,0.3,0.34,0.41,0.45,0.49,1
6461,5,0.08,0.1,0.13,0.21,0.29,1
6462,3,0.17,0.21,0.28,0.33,0.42,1
6463,1,0.28,0.34,0.37,0.44,0.5,1
6464,5,0.15,0.17,0.2,0.25,0.3,1
6465,4,0.18,0.23,0.27,0.3,0.36,1
6466,2,0.24,0.28,0.35,0.38,0.46,2
6467,1,0.31,0.36,0.46,0.52,0.58,1
6468,5,0.12,0.15,0.19,0.24,0.28,1
6469,4,0.16,0.2,0.23,0.29,0.35,1
6470,2,0.23,0.28,0.34,0.38,0.44,1
6471,1,0.31,0.33,0.37,0.48,0.56,1
6472,3,0.22,0.25,0.3,0.33,0.42,2
6473,5,0.16,0.19,0.23,0.27,0.3,1
6474,1,0.28,0.35,0.4,0.48,0.53,1
6475,2,0.24,0.3,0.32,0.37,0.43,1
6476,1,0.28,0.32,0.36,0.42,0.49,1
6477,3,0.19,0.24,0.32,0.39,0.45,1
6478,4,0.16,0.19,0.26,0.3,0.32,2
6479,2,0.22,0.28,0.32,0.41,0.47,1
6480,5,0.14,0.16,0.2,0.26,0.3,1
6481,5,0.17,0.21,0.25,0.28,0.31,1
6482,2,0.28,0.31,0.36,0.41,0.48,1
6483,3,0.23,0.26,0.31,0.38,0.44,1
6484,4,0.14,0.19,0.25,0.31,0.36,1
6485,5,0.11,0.12,0.17,0.23,0.29,1
6486,3,0.22,0.25,0.3,0.35,0.41,1
6487,1,0.32,0.4,0.44,0.52,0.58,1
6488,4,0.18,0.22,0.27,0.32,0.4,1
6489,1,0.31,0.37,0.44,0.49,0.55,1
6490,2,0.24,0.29,0.35,0.4,0.41,1
6491,1,0.3,0.37,0.42,0.49,0.55,1
6492,2,0.25,0.31,0.37,0.42,0.45,1
6493,2,0.26,0.3,0.37,0.46,0.51,1
6494,4,0.2,0.24,0.28,0.3,0.34,1
6495,2,0.25,0.29,0.34,0.37,0.4,1
6496,5,0.13,0.16,0.21,0.26,0.31,1
6497,4,0.17,0.24,0.27,0.3,0.34,1
6498,5,0.14,0.19,0.22,0.23,0.28,1
6499,2,0.26,0.3,0.33,0.36,0.42,1
6500,5,0.14,0.19,0.22,0.27,0.31,1
6501,2,0.28,0.31,0.35,0.38,0.41,1
6502,1,0.32,0.35,0.41,0.43,0.49,1
6503,4,0.18,0.22,0.25,0.31,0.34,1
6504,4,0.19,0.21,0.26,0.31,0.35,1
6505,5,0.13,0.15,0.21,0.25,0.28,1
6506,1,0.3,0.35,0.4,0.45,0.51,1
6507,3,0.18,0.23,0.29,0.36,0.38,4
6508,1,0.29,0.36,0.44,0.49,0.57,1
6509,4,0.15,0.19,0.24,0.32,0.37,1
6510,4,0.18,0.22,0.26,0.29,0.34,1
6511,1,0.28,0.33,0.38,0.41,0.48,1
6512,4,0.14,0.17,0.23,0.29,0.33,1
6513,4,0.16,0.2,0.27,0.31,0.37,1
6514,3,0.21,0.25,0.28,0.33,0.35,1
6515,4,0.18,0.21,0.25,0.28,0.34,1
6516,4,0.22,0.24,0.27,0.32,0.36,1
6517,3,0.18,0.23,0.29,0.33,0.39,2
6518,5,0.14,0.19,0.22,0.25,0.31,1
6519,3,0.21,0.25,0.31,0.39,0.44,2
6520,5,0.12,0.15,0.2,0.26,0.3,2
6521,5,0.12,0.15,0.19,0.23,0.29,1
6522,1,0.3,0.33,0.4,0.43,0.5,1
6523,4,0.16,0.19,0.26,0.32,0.4,1
6524,5,0.11,0.14,0.17,0.24,0.32,1
6525,3,0.17,0.23,0.3,0.33,0.37,1
6526,4,0.18,0.22,0.26,0.3,0.35,2
6527,3,0.22,0.28,0.31,0.4,0.46,1
6528,3,0.22,0.26,0.31,0.38,0.41,1
6529,1,0.31,0.34,0.39,0.45,0.53,1
6530,3,0.22,0.24,0.28,0.34,0.37,2
6531,4,0.15,0.22,0.26,0.31,0.37,1
6532,4,0.17,0.21,0.26,0.3,0.36,1
6533,1,0.32,0.37,0.41,0.5,0.57,1
6534,5,0.13,0.17,0.22,0.27,0.3,1
6535,1,0.29,0.32,0.37,0.42,0.46,1
6536,5,0.15,0.19,0.22,0.27,0.28,1
6537,2,0.24,0.28,0.33,0.38,0.41,1
6538,4,0.19,0.22,0.25,0.3,0.34,2
6539,1,0.32,0.41,0.43,0.52,0.6,1
6540,3,0.18,0.23,0.29,0.35,0.39,1
6541,2,0.24,0.3,0.37,0.42,0.53,1
6542,4,0.19,0.22,0.27,0.31,0.38,1
6543,3,0.2,0.24,0.3,0.32,0.4,1
6544,3,0.16,0.24,0.28,0.33,0.37,1
6545,4,0.17,0.2,0.23,0.29,0.34,2
6546,2,0.27,0.32,0.38,0.44,0.53,2
6547,1,0.28,0.33,0.38,0.47,0.52,2
6548,3,0.19,0.23,0.29,0.34,0.4,1
6549,5,0.11,0.17,0.2,0.23,0.28,1
6550,3,0.2,0.25,0.3,0.35,0.39,1
6551,1,0.3,0.32,0.37,0.42,0.47,1
6552,5,0.13,0.18,0.19,0.27,0.32,1
6553,5,0.17,0.2,0.23,0.25,0.3,3
6554,3,0.22,0.27,0.32,0.37,0.38,1
6555,2,0.26,0.29,0.32,0.4,0.47,1
6556,5,0.16,0.18,0.21,0.25,0.28,1
6557,3,0.23,0.27,0.32,0.38,0.45,1
6558,1,0.29,0.36,0.42,0.48,0.51,1
6559,3,0.21,0.23,0.31,0.37,0.43,2
6560,4,0.16,0.2,0.24,0.29,0.36,1
6561,5,0.09,0.12,0.16,0.24,0.29,1
6562,3,0.24,0.26,0.3,0.35,0.38,2
6563,1,0.31,0.35,0.38,0.42,0.48,1
6564,2,0.25,0.29,0.33,0.4,0.45,1
6565,3,0.2,0.24,0.29,0.36,0.41,1
6566,1,0.3,0.34,0.38,0.42,0.52,1
6567,2,0.24,0.32,0.36,0.45,0.5,1
6568,5,0.12,0.16,0.18,0.24,0.29,1
6569,3,0.17,0.21,0.28,0.32,0.41,1
6570,4,0.16,0.18,0.26,0.31,0.37,1
6571,4,0.18,0.21,0.26,0.31,0.35,1
6572,5,0.1,0.14,0.19,0.24,0.3,1
6573,4,0.19,0.23,0.27,0.32,0.38,1
6574,3,0.19,0.22,0.29,0.32,0.37,1
6575,1,0.28,0.32,0.36,0.41,0.49,1
6576,3,0.18,0.22,0.28,0.33,0.37,1
6577,4,0.14,0.19,0.21,0.28,0.32,1
6578,5,0.15,0.19,0.22,0.27,0.32,1
6579,3,0.18,0.23,0.29,0.33,0.37,2
6580,3,0.24,0.27,0.31,0.34,0.41,1
6581,4,0.16,0.19,0.22,0.28,0.33,1
6582,2,0.26,0.31,0.36,0.42,0.48,1
6583,4,0.15,0.18,0.22,0.29,0.36,2
6584,5,0.11,0.14,0.17,0.22,0.28,1
6585,2,0.23,0.28,0.32,0.38,0.47,1
6586,2,0.23,0.3,0.33,0.36,0.41,2
6587,2,0.27,0.3,0.36,0.4,0.44,1
6588,5,0.13,0.16,0.18,0.25,0.3,1
6589,3,0.2,0.24,0.28,0.34,0.39,1
6590,1,0.31,0.34,0.44,0.49,0.56,1
6591,3,0.25,0.28,0.3,0.35,0.39,1
6592,5,0.14,0.17,0.22,0.25,0.31,1
6593,5,0.13,0.16,0.2,0.23,0.28,1
6594,1,0.3,0.34,0.35,0.41,0.46,1
6595,5,0.12,0.14,0.17,0.22,0.28,1
6596,1,0.28,0.34,0.41,0.47,0.53,1
6597,5,0.12,0.16,0.19,0.23,0.29,1
6598,2,0.24,0.28,0.33,0.35,0.41,1
6599,2,0.23,0.29,0.35,0.4,0.46,1
6600,2,0.26,0.3,0.35,0.39,0.43,1
6601,1,0.31,0.35,0.4,0.46,0.51,1
6602,3,0.23,0.27,0.31,0.36,0.39,1
6603,4,0.12,0.17,0.21,0.29,0.36,1
6604,1,0.29,0.34,0.39,0.47,0.52,1
6605,2,0.28,0.3,0.33,0.38,0.44,1
6606,4,0.18,0.23,0.27,0.31,0.34,1
6607,5,0.15,0.17,0.21,0.25,0.31,1
6608,2,0.26,0.3,0.35,0.4,0.46,1
6609,2,0.26,0.3,0.35,0.41,0.44,1
6610,5,0.15,0.19,0.23,0.26,0.29,1
6611,4,0.19,0.23,0.26,0.31,0.37,1
6612,5,0.12,0.17,0.19,0.25,0.32,2
6613,3,0.21,0.26,0.31,0.35,0.4,1
6614,3,0.15,0.2,0.29,0.36,0.44,1
6615,5,0.15,0.18,0.22,0.26,0.3,1
6616,4,0.18,0.19,0.28,0.31,0.33,1
6617,3,0.21,0.25,0.3,0.38,0.44,1
6618,5,0.13,0.16,0.19,0.24,0.32,1
6619,5,0.1,0.12,0.16,0.21,0.28,1
6620,4,0.16,0.2,0.24,0.3,0.33,1
6621,1,0.29,0.33,0.36,0.37,0.42,1
6622,2,0.23,0.29,0.35,0.38,0.44,1
6623,2,0.25,0.31,0.33,0.39,0.43,1
6624,4,0.14,0.18,0.24,0.31,0.34,1
6625,2,0.23,0.3,0.38,0.4,0.48,1
6626,1,0.29,0.34,0.42,0.48,0.53,1
6627,1,0.29,0.34,0.39,0.42,0.49,1
6628,2,0.22,0.29,0.34,0.41,0.46,1
6629,1,0.29,0.36,0.4,0.47,0.53,1
6630,1,0.29,0.33,0.39,0.44,0.52,1
6631,3,0.2,0.26,0.31,0.37,0.43,1
6632,4,0.16,0.2,0.26,0.31,0.35,1
6633,3,0.22,0.25,0.31,0.36,0.44,1
